site_name,site_id,circuit_purpose,circuit_provider,circuit_speed,circuit_cost,circuit_ip,status,data_source,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_ip,wan1_arin_provider,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_ip,wan2_arin_provider,has_meraki_device,has_dt_tag,exclusion_reason,provider_match,wan1_arin_match,wan2_arin_match,would_get_dsr_badge
NCC 46,NCC 46- B,Secondary,Windstream,100.0M x 100.0M,550.00,66.217.80.62,Enabled,csv_import,Windstream,600.0M x 35.0M,66.217.80.62,Windstream Communications LLC,Spectrum,100.0M x 100.0M,70.63.76.162,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NCC 47,NCC 47,Primary,Spectrum,600.0M x 35.0M,172.23,74.219.25.130,Enabled,csv_import,Spectrum,600.0M x 35.0M,74.219.25.130,Charter Communications,MetroNet,500.0M x 500.0M,149.154.24.39,Metronet,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NCC 47,NCC 47- B,Secondary,MetroNet,500.0M x 500.0M,199.95,149.154.24.39,Enabled,csv_import,Spectrum,600.0M x 35.0M,74.219.25.130,Charter Communications,MetroNet,500.0M x 500.0M,149.154.24.39,Metronet,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NCC 48,NCC 48 -B,Secondary,VZW Cell,Cell,931.00,64.158.8.74,Enabled,enriched_sync,Brightspeed,300.0 M,64.158.8.74,Level 3,VZW Cell,Cell,192.168.0.152,Private IP,Yes,Yes,Not from CSV import,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,No
NCC 51,NCC 51,Primary,Altice West,100.0M x 10.0M,106.67,207.192.229.44,Enabled,csv_import,Altice West,300.0M x 50.0M,207.192.229.44,Optimum,Starlink,Satellite,143.105.148.211,"SpaceX Services, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
NCC 52,NCC 52,Primary,Spectrum,600.0M x 35.0M,172.23,173.95.111.214,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.95.111.214,Charter Communications,Metronet,100.0M x 100.0M,152.117.99.250,Metronet,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NCC 52,NCC 52- B,Secondary,Metronet,100.0M x 100.0M,109.95,152.117.99.250,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.95.111.214,Charter Communications,Metronet,100.0M x 100.0M,152.117.99.250,Metronet,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NCC W00,NCC W00,Primary,Spectrum,600.0M x 35.0M,244.45,66.57.166.218,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
NCN 01,NCN 01,Primary,Spectrum,600.0M x 35.0M,172.23,24.172.12.22,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.172.12.22,Charter Communications,Brightspeed,100.0M x 100.0M,71.37.136.213,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
NCN 01,NCN 01- B,Secondary,Brightspeed,100.0M x 100.0M,189.99,71.37.136.213,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.172.12.22,Charter Communications,Brightspeed,100.0M x 100.0M,71.37.136.213,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
NDG 01,NDG 01,Primary,Midcontinent,500.0M x 50.0M,165.00,24.220.46.162,Enabled,csv_import,Midcontinent,500.0M x 50.0M,24.220.46.162,Midcontinent Communications,Digi,Cell,107.80.185.147,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEG 01,NEG 01,Primary,Spectrum,600.0M x 35.0M,244.45,71.8.217.226,Enabled,csv_import,Allo Communications,1000.0M x 1000.0M,206.222.219.64,Cogent Communications,Spectrum,1000.0M x 1000.0M,71.8.217.226,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
NEG 01,NEG 01- B,Secondary,Allo Communications,1000.0M x 1000.0M,227.00,206.222.219.64,Enabled,csv_import,Allo Communications,1000.0M x 1000.0M,206.222.219.64,Cogent Communications,Spectrum,1000.0M x 1000.0M,71.8.217.226,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
NEL 01,NEL 01,Primary,Spectrum,600.0M x 35.0M,172.23,76.79.25.54,Enabled,csv_import,Allo Communications,1000.0M x 1000.0M,209.50.9.36,Allo Communications LLC,Spectrum,1000.0M x 1000.0M,76.79.25.54,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEL 01,NEL 01- B,Secondary,Allo Communications,1000.0M x 1000.0M,223.00,209.50.93.36,Enabled,csv_import,Allo Communications,1000.0M x 1000.0M,209.50.9.36,Allo Communications LLC,Spectrum,1000.0M x 1000.0M,76.79.25.54,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEO 01,NEO 01,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,184.189.175.66,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,64.64.137.13,Great Plains Communications LLC,Cox Business/BOI,1000.0M x 300.0M,184.189.175.66,Cox Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 01,NEO 01 -B,Secondary,Great Plains Communications,1000.0M x 300.0M,399.95,64.64.137.13,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,64.64.137.13,Great Plains Communications LLC,Cox Business/BOI,1000.0M x 300.0M,184.189.175.66,Cox Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 03,NEO 03,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,98.171.225.242,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,223.165.98.229,Great Plains Communications LLC,Cox Business/BOI,1000.0M x 300.0M,98.171.225.242,Cox Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 03,NEO 03 -B,Secondary,Great Plains Communications,1000.0M x 300.0M,399.95,223.165.98.229,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,223.165.98.229,Great Plains Communications LLC,Cox Business/BOI,1000.0M x 300.0M,98.171.225.242,Cox Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 04,NEO 04,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,72.215.216.179,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,24.223.126.167,Great Plains Communications,Cox Business/BOI,1000.0M x 300.0M,72.215.216.179,Cox Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 04,NEO 04 -B,Secondary,Great Plains Communications,1000.0M x 300.0M,399.95,24.223.126.167,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,24.223.126.167,Great Plains Communications,Cox Business/BOI,1000.0M x 300.0M,72.215.216.179,Cox Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 05,NEO 05,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,184.183.225.86,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.183.225.86,Cox Communications,EB2-Centurylink DSL,100.0M x 10.0M,65.103.170.121,Malinda Jepsen,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEO 05,NEO 05- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,65.103.170.121,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.183.225.86,Cox Communications,EB2-Centurylink DSL,100.0M x 10.0M,65.103.170.121,Malinda Jepsen,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEO 06,NEO 06,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,184.189.166.231,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.189.166.231,Cox Communications,EB2-Centurylink DSL,100.0M x 10.0M,65.103.170.65,Diane Allen,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEO 06,NEO 06- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,65.103.170.65,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.189.166.231,Cox Communications,EB2-Centurylink DSL,100.0M x 10.0M,65.103.170.65,Diane Allen,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NEO 07,NEO 07,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,98.179.45.43,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,173.240.90.78,Great Plains Communications,Cox Business/BOI,100.0M x 100.0M,98.179.45.43,Cox Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NEO 07,NEO 07- B,Secondary,Great Plains Communications,100.0M x 100.0M,199.95,173.240.90.78,Enabled,csv_import,Great Plains Communications,300.0M x 30.0M,173.240.90.78,Great Plains Communications,Cox Business/BOI,100.0M x 100.0M,98.179.45.43,Cox Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMA_00,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,96.64.151.241,Comcast,CenturyLink,,168.103.98.137,CenturyLink,Yes,No,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,No
NMA_00,,Secondary,CenturyLink,,0.00,,Enabled,Non-DSR,Comcast,,96.64.151.241,Comcast,CenturyLink,,168.103.98.137,CenturyLink,Yes,No,Not from CSV import,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,No
NMA00,NMA00,Primary,Comcast Workplace,300.0M x 30.0M,175.56,96.64.151.241,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
NMA00,NMA00- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,168.103.98.137,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
NMA 01,NMA 01,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.240.15.89,Enabled,csv_import,Unite Network,300.0M x 300.0M,209.71.136.2,Unite Private Networks LLC.,Comcast,300.0M x 30.0M,50.240.15.89,Comcast,Yes,Yes,Eligible,Partial match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMA 01,NMA 01- B,Secondary,Unite Private Networks,300.0M x 300.0M,699.00,209.71.136.2,Enabled,csv_import,Unite Network,300.0M x 300.0M,209.71.136.2,Unite Private Networks LLC.,Comcast,300.0M x 30.0M,50.240.15.89,Comcast,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMA 02,NMA 02,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.188.167.53,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.188.167.53,Comcast,ComcastAgg CLink,20.0 M,71.32.110.137,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 03,NMA 03,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.77.43.201,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.77.43.201,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 04,NMA 04,Primary,Comcast Workplace,300.0M x 30.0M,175.56,23.31.114.133,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,23.31.114.133,Comcast,Unite Private Networks,100.0M x 100.0M,209.71.136.98,Unite Private Networks LLC.,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMA 04,NMA 04- B,Secondary,Unite Private Networks,100.0M x 100.0M,550.00,209.71.136.98,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,23.31.114.133,Comcast,Unite Private Networks,100.0M x 100.0M,209.71.136.98,Unite Private Networks LLC.,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMA 05,NMA 05,Primary,Comcast Workplace,600.0M x 35.0M,234.45,173.163.241.109,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,209.71.136.126,Unite Private Networks LLC.,Comcast Workplace,750.0M x 35.0M,173.163.241.109,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NMA 06,NMA 06,Primary,Comcast Workplace,300.0M x 30.0M,175.56,71.25.95.217,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,71.25.95.217,Comcast,VZW Cell,Cell,166.248.9.218,Verizon,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 07,NMA 07,Primary,Comcast Workplace,1000.0M x 35.0M,282.23,96.92.66.77,Enabled,csv_import,Comcast Workplace,1000.0M x 35.0M,96.92.66.77,Comcast,Verizon Business,Cell,166.248.7.30,Verizon,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMA 08,NMA 08,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.77.28.109,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.77.28.109,Comcast,Digi,Cell,192.168.2.232,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 09,NMA 09,Primary,SparkLight,300.0M x 30.0M,224.99,67.60.99.2,Enabled,csv_import,SparkLight,300.0M x 30.0M,67.60.99.2,"CABLE ONE, INC.",Comcast Workplace,200.0M x 20.0M,96.72.12.153,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NMA 09,NMA 09 -B,Secondary,Comcast Workplace,200.0M x 20.0M,134.45,96.72.12.153,Enabled,csv_import,SparkLight,300.0M x 30.0M,67.60.99.2,"CABLE ONE, INC.",Comcast Workplace,200.0M x 20.0M,96.72.12.153,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NMA 10,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,96.77.22.185,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
NMA 11,NMA 11,Primary,TDS Cable,300.0M x 30.0M,99.95,24.49.160.42,Enabled,csv_import,Tularosa Basin Telephone Company,300.0M x 30.0M,66.18.169.141,"TULAROSA COMMUNICATIONS, INC.",TDS Cable,300.0M x 30.0M,24.49.160.42,DISCOUNT TIRE ,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 11,NMA 11- B,Secondary,Tularosa Basin Telephone Company,100.0M x 100.0M,169.99,66.18.169.141,Enabled,csv_import,Tularosa Basin Telephone Company,300.0M x 30.0M,66.18.169.141,"TULAROSA COMMUNICATIONS, INC.",TDS Cable,300.0M x 30.0M,24.49.160.42,DISCOUNT TIRE ,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 12,NMA 12,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.77.26.145,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.77.26.145,Comcast,Digi,Cell,192.168.2.105,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMA 13,NMA 13- B,Secondary,VZW Cell,Cell,699.00,209.71.136.18,Enabled,enriched_sync,Unite Private Networks,300.0 M,209.71.136.18,Unite Private Networks LLC.,VZW Cell,Cell,192.168.0.152,Private IP,Yes,Yes,Not from CSV import,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
NMA Call Center,NMA Call Center,Primary,Comcast Workplace,600.0M x 35.0M,234.45,74.92.206.225,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
NMAW00,NMAW00,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.92.78.213,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.92.78.213,Comcast,Digi,Cell,107.80.188.250,AT&T,Yes,No,No Discount-Tire tag,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
NMC 01,NMC 01,Primary,Altice West,300.0M x 30.0M,151.12,66.76.20.2,Enabled,csv_import,Plateau Telecommunications,300.0M x 30.0M,68.66.82.53,Plateau Telecommunications Incorporated,Altice West,300.0M x 30.0M,74.192.234.29,Optimum,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMC 01,NMC 01- B,Secondary,Plateau Telecommunications,500.0M x 500.0M,350.00,68.66.82.53,Enabled,csv_import,Plateau Telecommunications,300.0M x 30.0M,68.66.82.53,Plateau Telecommunications Incorporated,Altice West,300.0M x 30.0M,74.192.234.29,Optimum,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMF 01,NMF 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,23.31.119.25,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,23.31.119.25,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,192.168.0.4,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMF 01,NMF 01- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,168.103.98.122,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,23.31.119.25,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,192.168.0.4,Private IP,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMH 01,NMH 01,Primary,Windstream,500.0M x 500.0M,94.99,184.81.233.98,Enabled,csv_import,Windstream,500.0M x 500.0M,184.81.233.98,Windstream Communications LLC,EB2-TDS Cable,300.0M x 30.0M,184.60.134.66,Frontier Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMH 01,NMH 01- B,Secondary,EB2-TDS Cable,300.0M x 30.0M,216.00,184.60.134.66,Enabled,csv_import,Windstream,500.0M x 500.0M,184.81.233.98,Windstream Communications LLC,EB2-TDS Cable,300.0M x 30.0M,184.60.134.66,Frontier Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NML 01,NML 01,Primary,Comcast Workplace,300.0M x 30.0M,175.56,71.25.90.169,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,71.25.90.169,Comcast,AT&T Cell,cell,192.168.2.213,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMR 01,NMR 01,Primary,Sparklight,300.0M x 30.0M,248.75,24.119.46.66,Enabled,csv_import,Plateau Telecommunications,300.0M x 30.0M,64.90.159.209,Plateau Telecommunications Incorporated,Sparklight,300.0M x 30.0M,24.119.46.66,"CABLE ONE, INC.",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMR 01,NMR 01- B,Secondary,Plateau Telecommunications,500.0M x 500.0M,350.00,64.90.159.209,Enabled,csv_import,Plateau Telecommunications,300.0M x 30.0M,64.90.159.209,Plateau Telecommunications Incorporated,Sparklight,300.0M x 30.0M,24.119.46.66,"CABLE ONE, INC.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NMS 02,NMS 02,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.243.19.13,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.243.19.13,Comcast,CenturyLink,60.0M x 5.0M,65.102.98.193,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMS 02,NMS 02,Secondary,CenturyLink,60.0M x 5.0M,149.99,65.102.98.193,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.243.19.13,Comcast,CenturyLink,60.0M x 5.0M,65.102.98.193,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NMS 03,NMS 03,Primary,Comcast Workplace,250.0M x 25.0M,186.18,50.213.132.113,Enabled,csv_import,NMSurf Inc.,250.0M x 25.0M,192.168.88.196,Private IP,Comcast Workplace,300.0M x 300.0M,50.213.132.113,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NMS 03,NMS 03- B,Secondary,"NMSurf, Inc.",300.0M x 300.0M,129.99,208.85.34.212,Enabled,csv_import,NMSurf Inc.,250.0M x 25.0M,192.168.88.196,Private IP,Comcast Workplace,300.0M x 300.0M,50.213.132.113,Comcast,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
NNM 09,NNM 09,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.249.116.145,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
NVL000,NVL000,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.187.243,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
NVL 03,NVL 03,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,174.67.84.78,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,174.67.84.78,Cox Communications,AT&T Cell,Cell,192.168.2.165,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 04,NVL 04,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,174.75.33.72,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,174.75.33.72,Cox Communications,AT&T Cell,cell,192.168.2.244,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 05,NVL 05,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.148.98,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,24.234.148.98,Cox Communications,VZW Cell,Cell,192.168.2.190,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 06,NVL 06,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.31.50,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,24.234.31.50,Cox Communications,AT&T Cell,Cell,192.168.2.207,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 07,NVL 07- B,Secondary,Verizon Business,300.0M x 30.0M,266.67,174.71.198.86,Enabled,enriched_sync,Cox Communications,300.0 M,174.71.198.86,Cox Communications,Verizon Business,300.0M x 30.0M,166.248.9.203,Verizon,Yes,Yes,Not from CSV import,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,No
NVL 08,NVL 08,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,529.00,65.153.152.146,Enabled,csv_import,CenturyLink Fiber Plus,500.0M x 500.0M,65.153.152.146,CenturyLink,Cox Business/BOI,300.0M x 30.0M,174.75.61.136,Cox Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NVL 08,NVL 08 -B,Secondary,Cox Business/BOI,300.0M x 30.0M,266.67,174.75.61.136,Enabled,csv_import,CenturyLink Fiber Plus,500.0M x 500.0M,65.153.152.146,CenturyLink,Cox Business/BOI,300.0M x 30.0M,174.75.61.136,Cox Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NVL 09,NVL 09,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.158.114,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,24.234.158.114,Cox Communications,VZW Cell,Cell,192.168.0.152,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 11,NVL 11,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,174.71.227.27,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,174.71.227.27,Cox Communications,Digi,Cell,192.168.2.190,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 13,NVL 13,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,98.180.231.172,Enabled,csv_import,,,174.75.51.20,Cox Communications,AT&T Cell,cell,192.168.2.134,Private IP,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
NVL 14,NVL 14,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.115.121,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,24.234.115.121,Cox Communications,Verizon Business,Cell,166.248.9.199,Verizon,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
NVL 15,NVL 15 -B,Secondary,CenturyLink,300.0M x 30.0M,266.67,24.234.120.82,Enabled,enriched_sync,Cox Business/BOI,300.0 M,24.234.120.82,Cox Communications,CenturyLink,300.0M x 30.0M,75.171.91.197,CenturyLink,Yes,Yes,Not from CSV import,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,No
