id,network_name,device_tags,wan1_provider,wan1_speed,wan1_circuit_role,wan1_confirmed,wan2_provider,wan2_speed,wan2_circuit_role,wan2_confirmed,last_updated,created_at,pushed_to_meraki,pushed_date,wan1_ip,wan2_ip,wan1_arin_org,wan2_arin_org
25675,MOS_00,,Charter Communications,750.0M x 35.0M,Primary,True,AT&T,1000.0M x 1000.0M,Secondary,True,2025-07-09 17:20:30.147459,2025-07-07 09:50:02.793660,True,2025-07-09 17:20:30.147459,,,,
25267,CAS 22,,Cox Business/BOI,300.0M x 30.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25268,CAS 23,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25269,CAS 24,,Spectrum,600.0M x 35.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25271,CAS 27,,Cox Business/BOI,300.0M x 30.0M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25378,FLO 03,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25382,FLO 07,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25400,FLT 01,,Comcast,300.0M x 300.0M,Primary,True,MetroNet,300.0 M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25401,FLT 02,,Comcast,300.0 M,Primary,True,MetroNet,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25408,GAA 05,,Comcast,300.0M x 300.0M,Primary,True,AT&T Broadband II,300.0 M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25411,GAA 08,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25412,GAA 10,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25414,GAA 12,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25415,GAA 13,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25417,GAA 15,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25419,GAA 18,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25420,GAA 19,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25427,GAA 28,,Comcast,300.0 M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25429,GAA 30,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25432,GAA 33,,AT&T Broadband II,250.0M x 25.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25433,GAA 34,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25434,GAA 35,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25435,GAA 36,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25436,GAA 37,,AT&T Broadband II,250.0M x 25.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25439,GAA 40,,AT&T Broadband II,250.0M x 25.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25452,GAS 01,,AT&T Broadband II,1000.0M x 30.0M,Primary,True,Mediacom Communications Corporation,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25457,IAD 02,,MetroNet,300.0M x 20.0M,Primary,True,Mediacom Communications Corporation,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25461,IAF 01,,Fort Dodge Fiber,300.0M x 20.0M,Primary,True,Mediacom Communications Corporation,250.0M x 250.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25462,IAI 01,,Metronet,1000.0M x 30.0M,Primary,True,Mediacom Communications Corporation,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25463,IAN 01,,Mediacom,1000.0M x 30.0M,Primary,True,Cedar Falls,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25466,IAQ 01,,DSR Mediacom,300.0M x 20.0M,Primary,True,ComcastAgg CLink DSL,10.0 M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25467,IAQ 02,,Mediacom Communications Corporation,1000.0M x 30.0M,Primary,True,MetroNet,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25468,IAS 01,,MetroNet,300.0M x 30.0M,Primary,True,Sparklight,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25471,IDB 04,,EB2-CableOne Cable,500.0M x 500.0M,Primary,True,CenturyLink Fiber Plus,300.0M x 30.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25473,IDB 06,,Direct Communications,300.0M x 50.0M,Primary,True,EB2-CableOne Cable,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25478,ILC 02,,Comcast Workplace,750.0 M,Primary,True,Comcast Workplace,600.0M x 35.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25479,ILC 03,,AT&T Broadband II,250.0M x 25.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25482,ILC 06,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25483,ILC 07,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 200.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25492,ILC 17,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25493,ILC 18,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25494,ILC 19,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25496,ILC 22,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25497,ILC 24,,Comcast,300.0 M,Primary,True,AT&T Broadband II,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25519,ILS 01,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25520,ILW 01,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25523,INC 02,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25530,INF 04,,GTT Ethernet,50.0M x 10.0M,Primary,True,EB2-Frontier Fiber,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25533,INI 02,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25535,INI 05,,ComcastAgg Comcast,300.0 M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25539,INI 09,,Comcast,300.0 M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25459,IAD 04,,Mediacom Communications Corporation,1000.0M x 30.0M,Primary,True,Metronet,300.0M x 300.0M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25537,INI 07,,Spectrum,600.0M x 35.0M,Primary,True,AT&T,25.0 M,Secondary,True,2025-07-10 14:22:08.521283,2025-07-07 09:50:02.793660,False,,,,,
25548,INL 01,,MetroNet,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25550,INW 01,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25554,KSK 01,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25564,KSW 01,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Cox Business/BOI,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25568,KYE 01,,EB2-Windstream Fiber,250.0M x 25.0M,Primary,True,Comcast Workplace,200.0M x 200.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25569,KYL 01,,AT&T Broadband II,940.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26864,LAB 01,['Discount-Tire'],: Cox Business/BOI,300.0M x 30.0M,Primary,False,: REV Business,100.0M x 100.0M,Secondary,False,2025-07-07 11:46:54.544083,2025-07-07 10:54:59.444946,False,,,,,
26865,LAB 02,"['Discount-Tire', 'Vision']",: Cox Business/BOI,300.0M x 30.0M,Primary,False,: AT&T Broadband II,300.0M x 300.0M,Secondary,False,2025-07-07 11:46:54.544083,2025-07-07 10:54:59.444946,False,,,,,
26866,LAB 03,"['Discount-Tire', 'Vision']",: AT&T Broadband II,300.0M x 30.0M,Primary,False,: Cox Business/BOI,1000.0M x 1000.0M,Secondary,False,2025-07-07 11:46:54.544083,2025-07-07 10:54:59.444946,False,,,,,
26868,LAB 06,"['Discount-Tire', 'Vision']",: AT&T Broadband II,1000.0M x 1000.0M,Primary,False,: Cox Business/BOI,300.0M x 30.0M,Secondary,False,2025-07-07 11:46:54.544083,2025-07-07 10:54:59.444946,False,,,,,
25580,MIB 01,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Comcast Workplace,1000.0M x 200.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25583,MID 05,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25585,MID 07,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25586,MID 09,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25590,MID 13,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25591,MID 14,,AT&T Broadband II,300.0 M,Primary,True,Comcast,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25592,MID 16,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25593,MID 17,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25594,MID 18,,Comcast,300.0 M,Primary,True,AT&T Broadband II,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25595,MID 19,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25623,MIL 15,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25668,MOK 07,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25676,MOS 01,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 200.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25697,NCC 03,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25705,NCC 11,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25708,NCC 15,,EB2-Windstream Fiber,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25713,NCC 20,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 200.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25720,NCC 28,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25731,NCC 43,,EB2-Windstream Fiber,600.0M x 35.0M,Primary,True,Spectrum,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25734,NCC 46,,Windstream,600.0M x 35.0M,Primary,True,Spectrum,100.0M x 100.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25741,NEG 01,,Allo Communications,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25743,NEO 01,,Great Plains Communications,300.0M x 30.0M,Primary,True,Cox Business/BOI,1000.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25744,NEO 03,,Great Plains Communications,300.0M x 30.0M,Primary,True,Cox Business/BOI,1000.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25745,NEO 04,,Great Plains Communications,300.0M x 30.0M,Primary,True,Cox Business/BOI,1000.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25748,NEO 07,,Great Plains Communications,300.0M x 30.0M,Primary,True,Cox Business/BOI,100.0M x 100.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25760,NMA 11,,Tularosa Basin Telephone Company,300.0M x 30.0M,Primary,True,TDS Cable,100.0M x 100.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25765,NMC 01,,Plateau Telecommunications,300.0M x 30.0M,Primary,True,Altice West,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25832,OHN 04,,Spectrum,400.0M x 400.0M,Primary,True,Windstream,600.0M x 35.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25836,OHS 02,,Altafiber,600.0M x 35.0M,Primary,True,Spectrum,600.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25847,OKO 04,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Cox Business/BOI,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25849,OKO 06,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Cox Business/BOI,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25855,OKO 12,,BluePeak Communications,300.0M x 75.0M,Primary,True,AT&T Broadband II,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25856,OKO 13,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Cox Business/BOI,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25857,OKO 14,,AT&T Broadband II,500.0M x 50.0M,Primary,True,Vyve,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25860,OKT 02,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Cox Business/BOI,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25861,OKT 03,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Cox Business/BOI,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25870,ORP 03,,Comcast,300.0 M,Primary,True,Ziply Fiber,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25876,ORP 10,,HiLight Internet,300.0M x 30.0M,Primary,True,Comcast Workplace,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25879,PAC 01,,Comcast Workplace,300.0M x 30.0M,Primary,True,Breezeline,300.0M x 30.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25891,SCC 02,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25904,SCC 15,,"Farmers Telephone Cooperative, Inc.",600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25906,SCC 17,,EB2-Frontier Fiber,600.0M x 35.0M,Primary,True,Spectrum,500.0M x 500.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25922,TNM 04,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25948,TXA 09,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25952,TXA 13,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25968,TXC 06,,AT&T Broadband II,500.0M x 50.0M,Primary,True,Altice,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25969,TXC 07,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25973,TXC 11,,Altice,500.0M x 50.0M,Primary,True,EB2-CableOne Cable,150.0M x 15.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
25993,TXD 11,,AT&T Broadband II,940.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26001,TXD 22,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26004,TXD 26,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26015,TXD 38,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26017,TXD 40,,AT&T Broadband II,940.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26019,TXD 42,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26021,TXD 44,,AT&T Broadband II,940.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26022,TXD 45,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26027,TXD 51,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26033,TXD 58,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Spectrum,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26086,TXH 05,,AT&T Broadband II,300.0 M,Primary,True,Comcast,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26087,TXH 10,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26107,TXH 33,,AT&T Broadband II,300.0M x 30.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26110,TXH 39,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26111,TXH 41,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26120,TXH 52,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26121,TXH 53,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26124,TXH 56,,AT&T Broadband II,1000.0 M,Primary,True,Comcast,1000.0M x 1000.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26126,TXH 58,,Spectrum,600.0M x 35.0M,Primary,True,Comcast Workplace,600.0M x 35.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
26128,TXH 60,,AT&T Broadband II,600.0M x 35.0M,Primary,True,Comcast Workplace,300.0M x 300.0M,Secondary,True,2025-07-07 11:46:54.544083,2025-07-07 09:50:02.793660,False,,,,,
