site_name,record_number,circuit_purpose,provider_name,details_service_speed,status,manual_override,data_source
INI 01,DISCOUNTINI1688588177_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
INI 02,DISCOUNTINI8286245667_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 02,DISCOUNTINI2507719983_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 03,DISCOUNTINI8500758143_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 05,DISCOUNTINI3162988314_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 06,DISCOUNTINI6970842656_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 07,DISCOUNTINI3717617437_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
INI 08,DISCOUNTINI7253796586_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 08,DISCOUNTINI1086377990_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 09,DISCOUNTINI4142890159_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 10,DISCOUNTINI2744924919_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
INI 12,DISCOUNTINI1581561445_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 12,DISCOUNTINI3501324476_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 13,DISCOUNTINI3398433287_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
INI 13,DISCOUNTINI8610702333_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 14,DISCOUNTINI5328270232_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 15,DISCOUNTINI2369324700_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 15,DISCOUNTINI2167856864_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INI 16,DISCOUNTINI8124187310_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INI 16,DISCOUNTINI4209925453_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INIW00,DISCOUNTINI3178961504_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
INIW00,DISCOUNTINI4985176173_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INJ 01,DISCOUNTINJ8128506985_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
INJ 01,DISCOUNTINJ4815763287_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INL 01,DISCOUNTINL9395592704_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INL 01,DISCOUNTINL2331611270_BR,Secondary,MetroNet,1000.0M x 1000.0M,Enabled,False,csv_import
INN 01,DISCOUNTINN7266737137_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INN 01,DISCOUNTINN4183550483_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
INW 01,DISCOUNTINW9697832879_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
INW 02,,Primary,Comcast,,Enabled,False,Non-DSR
INW 03,DISCOUNTINW5742770871_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
INW 03,DISCOUNTINW9447559761_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KONFARA,DISCOUNTKON2513197392_BR,Primary,Cox Business/BOI,500.0M x 50.0M,Enabled,False,csv_import
KSK_00,,Primary,Charter Communications,,Enabled,False,Non-DSR
KSK_00,,Secondary,AT&T,,Enabled,False,Non-DSR
KSK00N,DISCOUNTKSK9136933001_BR,Primary,Spectrum,300.0M x 20.0M,Enabled,False,csv_import
KSK00N,DISCOUNTKSK5558327705_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KSK 01,DISCOUNTKSK2021692262_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
KSK 02,DISCOUNTKSK6477075410_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KSK 02,DISCOUNTKSK9350563148_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KSK 03,DISCOUNTKSK9134010273_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KSK 03,DISCOUNTKSK6946813372_BR-I2,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
KSK 04,DISCOUNTKSK2160909680_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KSK 04,DISCOUNTKSK1709674974_BR-I2,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
KSK 05,DISCOUNTKSK9138155565_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
KSK 05,DISCOUNTKSK4044789922_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KSK 06,DISCOUNTKSK9132183982_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KSL 01,DISCOUNTKSL7070545429_BR,Primary,Midcontinent,500.0M x 50.0M,Enabled,False,csv_import
KSL 01,DISCOUNTKSL9095726782_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KSM 01,DISCOUNTKSM7852707469_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
KSM 01,DISCOUNTKSM9830207545_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KSM 02,DISCOUNTKSM1363601112_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
KSM 02,DISCOUNTKSM2706525996_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KST 01,DISCOUNTKST1337973244_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
KST 01,DISCOUNTKST6546470555_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
KSW 01,DISCOUNTKSW3288733569_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
KSW 01,DISCOUNTKSW4158405118_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
KSW 02,DISCOUNTKSW1310430411_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
KSW 02,DISCOUNTKSW4645100832_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KSW 03,DISCOUNTKSW3163586199_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
KSW 03,DISCOUNTKSW7374171506_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KYB 01,DISCOUNTKYB4459776948_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KYB 01,DISCOUNTKYB7123475296_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KYE 01,DISCOUNTKYE2707405056_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
KYE 01,DISCOUNTKYE6353166202_BR,Secondary,EB2-Windstream Fiber,200.0M x 200.0M,Enabled,False,csv_import
KYL 01,DISCOUNTKYL5027154620_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
KYL 01,DISCOUNTKYL4151622430_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KYL 02,DISCOUNTKYL7962181360_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KYL 02,DISCOUNTKYL1206531156_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KYL 03,DISCOUNTKYL5713752823_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
KYL 03,DISCOUNTKYL8027515263_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
KYN 00,DISCOUNTKYN3178670125_BR,Primary,Cincinnati Bell,400.0M x 200.0M,Enabled,False,csv_import
KYN 00,DISCOUNTKYN3481685689_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
LAB 01,DISCOUNTLAB6026581968_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
LAB 01,DISCOUNTLAB3444340160_BR,Secondary,REV Business,100.0M x 100.0M,Enabled,False,csv_import
LAB 02,DISCOUNTLAB2254186057_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
LAB 02,DISCOUNTLAB8002656466_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
LAB 03,DISCOUNTLAB2253696478_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
LAB 03,DISCOUNTLAB2721292414_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
LAB 04,DISCOUNTLAB3857523452_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
LAB 06,DISCOUNTLAB6157872502_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
LAB 06,DISCOUNTLAB4566438162_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
LAS 01,DISCOUNTLAS3185073792_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
LAS 01,DISCOUNTLAS8192120466_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
LAS 02,DISCOUNTLAS3186066235_BR,Primary,Altice West,500.0M x 50.0M,Enabled,False,csv_import
LAS 02,DISCOUNTLAS6514758537_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
LAS 03,DISCOUNTLAS5286153751_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MIA00,DISCOUNTMID5553199533_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MIA 01,DISCOUNTMIA1452833880_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MIA 01,DISCOUNTMIA1580470913_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIA 04,DISCOUNTMIA7344770082_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MIA 04,DISCOUNTMIA3543105980_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIA 16,DISCOUNTMIA1516484190_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MIA 16,DISCOUNTMIA3753249546_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIA 17,DISCOUNTMIA8301216130_BR,Secondary,D & P Communications,1000.0M x 500.0M,Enabled,False,csv_import
MIAC02,DISCOUNTMIA7347076059_BR,Primary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
MIB 01,DISCOUNTMIB1951705186_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MIB 01,DISCOUNTMIB4571420602_BR,Secondary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
MID 01,DISCOUNTMID8437877205_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MID 04,DISCOUNTMID4977691526_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MID 04,DISCOUNTMID1073492235_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MID 05,DISCOUNTMID8422793382_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 06,DISCOUNTMID1892232915_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MID 06,DISCOUNTMID6970736475_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 07,DISCOUNTMID4532769969_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 09,DISCOUNTMID3091416620_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 10,DISCOUNTMID1917847558_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
MID 10,DISCOUNTMID7575537131_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 11,DISCOUNTMID2485885100_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MID 11,DISCOUNTMID2236356152_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 12,DISCOUNTMID1101851160_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MID 12,DISCOUNTMID5901907810_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 13,DISCOUNTMID9734425543_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 14,DISCOUNTMID9522201698_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 16,DISCOUNTMID9748838720_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 17,DISCOUNTMID9079278474_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 18,DISCOUNTMID1952911750_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 19,DISCOUNTMID6720216881_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 20,DISCOUNTMID4220751749_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MID 20,DISCOUNTMID5898469525_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 22,DISCOUNTMID7496214237_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MID 22,DISCOUNTMID1279965281_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MID 23,DISCOUNTMID9894145836_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MID 24,DISCOUNTMID3620969191_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 25,DISCOUNTMID9863566639_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MID 25,DISCOUNTMID9414320286_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 26,DISCOUNTMID9203684583_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MID 26,DISCOUNTMID9215677607_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MID 27,DISCOUNTMID9873154861_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MID 27,DISCOUNTMID5240464949_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIF 04,DISCOUNTMIF4715158270_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MIF 05,,Primary,Comcast,,Enabled,False,Non-DSR
MIF 25,DISCOUNTMIF9480512993_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
MIF 25,DISCOUNTMIF5584308193_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MIF 26,DISCOUNTMIF9909288603_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MIF 26,DISCOUNTMIF9909288604_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MIG 07,DISCOUNTMIG8541948174_BR-I2,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MIG 08,DISCOUNTMIG6163633047_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MIG 08,DISCOUNTMIG2431912323_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIG 09,DISCOUNTMIG8338423157_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MIG 09,DISCOUNTMIG6185670760_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIG 23,DISCOUNTMIG4203481619_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MIG 23,DISCOUNTMIG4355219898_BR,Secondary,EB2-Frontier Fiber,300.0M x 300.0M,Enabled,False,csv_import
MIG 24,DISCOUNTMIG7259655205_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MIG 24,DISCOUNTMIG7025383924_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIG 29,DISCOUNTMIG4287882573_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIG 29,DISCOUNTMIG5131411890_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIG 30,DISCOUNTMIG4093345197_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MIG 30,DISCOUNTMIG6942353210_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIH 27,DISCOUNTMIH7658914789_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MIH 27,DISCOUNTMIH8811274787_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIHW00,DISCOUNTMIH6210999464_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MIK 06,DISCOUNTMIK8986243523_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIK 06,DISCOUNTMIK4384257460_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIK 14,DISCOUNTMIK2693724266_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIK 14,DISCOUNTMIK5322265676_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIK 30,DISCOUNTMIK4086563324_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MIK 30,DISCOUNTMIK1184408588_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIK 31,DISCOUNTMIK3355703435_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIK 31,DISCOUNTMIK3414926258_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIL 00,DISCOUNTMIL5176556444_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MIL 00,DISCOUNTMIL1015577952_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIL 11,DISCOUNTMIL2237771839_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MIL 15,DISCOUNTMIL1574383248_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MIL 28,,Primary,Comcast Direct,,Enabled,False,latest_csv_import
MIM 01,DISCOUNTMIM9066626292_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
MIM 01,DISCOUNTMIM9422692648_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIN 01,DISCOUNTMIN9897486174_BR,Primary,Spectrum,300.0M x 20.0M,Enabled,False,csv_import
MIP 01,DISCOUNTMIP5139578509_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIP 01,DISCOUNTMIP3319573974_BR,Secondary,Winn Telecom,1000.0M x 100.0M,Enabled,False,csv_import
MIS 12,DISCOUNTMIS3538726106_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIS 12,DISCOUNTMIS8324386901_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIS 17,DISCOUNTMIS4680589300_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIS 17,DISCOUNTMIS9428268176_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIS 20,DISCOUNTMIS7285518339_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIS 20,DISCOUNTMIS7305657774_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MIT 26,DISCOUNTMIT8714693650_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MIT 26,DISCOUNTMIT8829995932_BR-I2,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MIW 21,DISCOUNTMIW3744915674_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MNM 00,DISCOUNTMNM4371420383_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 01,DISCOUNTMNM4166385382_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 02,,Primary,Comcast,,Enabled,False,Non-DSR
MNM 03,,Primary,Comcast,,Enabled,False,Non-DSR
MNM 05,DISCOUNTMNM5431550150_BR,Secondary,EB2-Lumen DSL,100.0M x 10.0M,Enabled,False,csv_import
MNM 06,DISCOUNTMNM1670639602_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 07,DISCOUNTMNM5267156055_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 07,DISCOUNTMNM6677527771_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
MNM 08,DISCOUNTMNM6517840031_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MNM 08,DISCOUNTMNM9938517823_BR,Secondary,EB2-Centurylink DSL,140.0M x 20.0M,Enabled,False,csv_import
MNM 09,,Primary,DSR Comcast,,Enabled,False,Non-DSR
MNM 09 -B,DISCOUNTMNM6346171937_BR,Secondary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 10,DISCOUNTMNM9524963868_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MNM 11,,Primary,Comcast,,Enabled,False,Non-DSR
MNM 12,DISCOUNTMNM6769857135_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MNM 12,DISCOUNTMNM3435527197_BR,Secondary,Metronet,1000.0M x 1000.0M,Enabled,False,csv_import
MNM 13,DISCOUNTMNM5002459616_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 13,DISCOUNTMNM3228639414_BR,Secondary,EB2-Lumen DSL,100.0M x 10.0M,Enabled,False,csv_import
MNM 14,DISCOUNTMNM4690630617_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 15,DISCOUNTMNM4305867104_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MNM 15,DISCOUNTMNM9195546505_BR-I1,Secondary,Metronet,500.0M x 500.0M,Enabled,False,csv_import
MNM 17,DISCOUNTMNM8868807315_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 18,DISCOUNTMNM4920772257_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 19,DISCOUNTMNM7264586406_BR,Primary,MetroNet,300.0M x 300.0M,Enabled,False,csv_import
MNM 20,DISCOUNTMNM6433760207_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MNM 20,DISCOUNTMNM5191758722_BR,Secondary,MetroNet,500.0M x 500.0M,Enabled,False,csv_import
MNM 21,DISCOUNTMNM6741475433_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
MNM 22,DISCOUNTMNM1060200266_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
MNM 22,DISCOUNTMNM1082468302_BR,Secondary,EB2-Centurylink DSL,140.0M x 20.0M,Enabled,False,csv_import
MNM 23,DISCOUNTMNM9122527876_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MNM 23,DISCOUNTMNM7802462719_BR,Secondary,EB2-Centurylink DSL,140.0M x 20.0M,Enabled,False,csv_import
MNM 24,,Primary,Comcast,,Enabled,False,Non-DSR
MNM 26,DISCOUNTMNM4311526060_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MNM 27,DISCOUNTMNM9768756213_BR,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,Enabled,False,csv_import
MNM 27,DISCOUNTMNM5080787432_BR,Secondary,CTC,250.0M x 250.0M,Enabled,False,csv_import
MNM 29,,Primary,Comcast,,Enabled,False,Non-DSR
MNM 31,DISCOUNTMNM8438342285_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
MNMW01,DISCOUNTMNM6513062018_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MOK 01,DISCOUNTMOK3046961121_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MOK 01,DISCOUNTMOK6667789909_BR-I3,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MOK 02,DISCOUNTMOK9427440600_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MOK 02,DISCOUNTMOK6190807189_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOK 03,DISCOUNTMOK8237727935_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
MOK 03,DISCOUNTMOK8553749782_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOK 05,DISCOUNTMOK6136626179_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MOK 05,DISCOUNTMOK5034582169_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOK 06,DISCOUNTMOK1375994668_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
MOK 06,DISCOUNTMOK4048524337_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOK 07,DISCOUNTMOK9134447360_BR,Primary,Spectrum ,600.0M x 35.0M,Enabled,False,csv_import
MOK 07,DISCOUNTMOK1001251627_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
MON 01,DISCOUNTMON3383411954_BR,Primary,Altice West,500.0M x 50.0M,Enabled,False,csv_import
MON 01,DISCOUNTMON4809255894_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOO 01,,Primary,ComcastAgg CableOne,,Enabled,False,Non-DSR
MOO 02,DISCOUNTMOO6208988811_BR,Primary,Mediacom/BOI,1000.0M x 30.0M,Enabled,False,csv_import
MOO 02,DISCOUNTMOO2559138890_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOO 03,DISCOUNTMOO4379180925_BR,Primary,Mediacom/BOI,1000.0M x 30.0M,Enabled,False,csv_import
MOO 03,DISCOUNTMOO1882381417_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
MOO 04,,Primary,Brightspeed,,Enabled,False,Non-DSR
