hostname,ip_address,component_type,model,serial_number,description,name,stack_position
AL-5000-02,10.101.145.126,SFP/Transceiver,N5K-C5010P-BF,JAF1417DCKR,20 port 10GE SFP+/Supervisor in Fixed Module-1,20 port 10GE SFP+/Supervisor in Fixed Module-1,
HQ-7000-01-ADMIN,10.0.145.123,Chassis,N7K-C7010,TBM13322374,Nexus7000 C7010 (10 Slot) Chassis,Nexus7000 C7010 (10 Slot) Chassis,Standalone
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-F312FQ-25,JAE191207AK,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-SUP2E,JAF1825AQAN,Supervisor Module-2,Supervisor Module-2,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-SUP2E,JAF1827ARNH,Supervisor Module-2,Supervisor Module-2,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-F312FQ-25,JAE184905NJ,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-F312FQ-25,JAE182305KD,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-F248XP-25E,JAF1827AHFJ,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-F248XP-25E,JAF1827AHET,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-C7010-FAB-2,JAF1828ANTQ,Fabric card module,Fabric card module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-C7010-FAB-2,JAF1812ALPP,Fabric card module,Fabric card module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-C7010-FAB-2,JAF1828ANTN,Fabric card module,Fabric card module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-C7010-FAB-2,JAF1828ANPG,Fabric card module,Fabric card module,
HQ-7000-01-ADMIN,10.0.145.123,Module,N7K-C7010-FAB-2,JAF1828ANRL,Fabric card module,Fabric card module,
HQ-7000-01-ADMIN,10.0.145.123,Power Supply,N7K-AC-7.5KW-US,DTM171104LC,N7K-AC-7.5KW-US PS-1,PowerSupply-1,
HQ-7000-01-ADMIN,10.0.145.123,Power Supply,N7K-AC-7.5KW-US,DTM180403SK,N7K-AC-7.5KW-US PS-2,PowerSupply-2,
HQ-7000-01-ADMIN,10.0.145.123,Fan,N7K-C7010-FAN-S,FOX1819XA51,Fan Module-1,Fan Module-1,
HQ-7000-01-ADMIN,10.0.145.123,Fan,N7K-C7010-FAN-S,FOX1819XA2R,Fan Module-2,Fan Module-2,
HQ-7000-01-ADMIN,10.0.145.123,Fan,N7K-C7010-FAN-F,FOX1816XAF2,Fan Module-3,Fan Module-3,
HQ-7000-01-ADMIN,10.0.145.123,Fan,N7K-C7010-FAN-F,FOX1816XAD9,Fan Module-4,Fan Module-4,
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR4,AVP2016S0AD,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U629,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR4,AVP2017S04R,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR4,JFQ2021209A,Transceiver(slot:1-port:5),Transceiver(slot:1-port:5),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR4,AVP1939S2PV,Transceiver(slot:1-port:7),Transceiver(slot:1-port:7),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR4,AVP1938S242,Transceiver(slot:1-port:9),Transceiver(slot:1-port:9),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR4,JFQ202020E6,Transceiver(slot:1-port:11),Transceiver(slot:1-port:11),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S3DX,Transceiver(slot:7-port:1),Transceiver(slot:7-port:1),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S151,Transceiver(slot:7-port:2),Transceiver(slot:7-port:2),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S0Y0,Transceiver(slot:7-port:3),Transceiver(slot:7-port:3),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U628,Transceiver(slot:7-port:4),Transceiver(slot:7-port:4),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S1YW,Transceiver(slot:7-port:5),Transceiver(slot:7-port:5),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S086,Transceiver(slot:7-port:7),Transceiver(slot:7-port:7),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S07V,Transceiver(slot:7-port:9),Transceiver(slot:7-port:9),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0W7,Transceiver(slot:7-port:10),Transceiver(slot:7-port:10),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4J6,Transceiver(slot:7-port:11),Transceiver(slot:7-port:11),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U2CH,Transceiver(slot:7-port:12),Transceiver(slot:7-port:12),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4J9,Transceiver(slot:8-port:1),Transceiver(slot:8-port:1),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S0TG,Transceiver(slot:8-port:2),Transceiver(slot:8-port:2),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S07U,Transceiver(slot:8-port:3),Transceiver(slot:8-port:3),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S150,Transceiver(slot:8-port:5),Transceiver(slot:8-port:5),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S07W,Transceiver(slot:8-port:7),Transceiver(slot:8-port:7),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24T,Transceiver(slot:8-port:9),Transceiver(slot:8-port:9),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0ZJ,Transceiver(slot:8-port:10),Transceiver(slot:8-port:10),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S0TT,Transceiver(slot:8-port:11),Transceiver(slot:8-port:11),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0W8,Transceiver(slot:8-port:12),Transceiver(slot:8-port:12),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133100TS,Transceiver(slot:9-port:5),Transceiver(slot:9-port:5),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133100UF,Transceiver(slot:9-port:6),Transceiver(slot:9-port:6),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133104WW,Transceiver(slot:9-port:9),Transceiver(slot:9-port:9),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,SPC141103DZ,Transceiver(slot:9-port:10),Transceiver(slot:9-port:10),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,GLC-SX-MMD,OPM21310Q7G,Transceiver(slot:9-port:14),Transceiver(slot:9-port:14),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL1330037K,Transceiver(slot:9-port:15),Transceiver(slot:9-port:15),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ACP28020BW9,Transceiver(slot:9-port:16),Transceiver(slot:9-port:16),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-LR,ECL1523016Y,Transceiver(slot:9-port:20),Transceiver(slot:9-port:20),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS17251GDY,Transceiver(slot:9-port:25),Transceiver(slot:9-port:25),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133102MM,Transceiver(slot:9-port:26),Transceiver(slot:9-port:26),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS2021052R,Transceiver(slot:9-port:27),Transceiver(slot:9-port:27),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,AVD21229BC9,Transceiver(slot:9-port:28),Transceiver(slot:9-port:28),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS2222093B,Transceiver(slot:9-port:29),Transceiver(slot:9-port:29),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS22220930,Transceiver(slot:9-port:30),Transceiver(slot:9-port:30),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS22220955,Transceiver(slot:9-port:31),Transceiver(slot:9-port:31),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,SPC141103DK,Transceiver(slot:10-port:1),Transceiver(slot:10-port:1),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL141104FJ,Transceiver(slot:10-port:2),Transceiver(slot:10-port:2),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133101VR,Transceiver(slot:10-port:3),Transceiver(slot:10-port:3),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133101ZJ,Transceiver(slot:10-port:5),Transceiver(slot:10-port:5),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL133101P9,Transceiver(slot:10-port:6),Transceiver(slot:10-port:6),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL1412005Y,Transceiver(slot:10-port:9),Transceiver(slot:10-port:9),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-LR,SPC180706CE,Transceiver(slot:10-port:12),Transceiver(slot:10-port:12),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS17251GE3,Transceiver(slot:10-port:19),Transceiver(slot:10-port:19),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS17251G3C,Transceiver(slot:10-port:20),Transceiver(slot:10-port:20),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,JUR184203MQ,Transceiver(slot:10-port:21),Transceiver(slot:10-port:21),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,JUR18400LKN,Transceiver(slot:10-port:22),Transceiver(slot:10-port:22),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,JUR18420TYS,Transceiver(slot:10-port:23),Transceiver(slot:10-port:23),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS17251GDP,Transceiver(slot:10-port:25),Transceiver(slot:10-port:25),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS21250GSY,Transceiver(slot:10-port:26),Transceiver(slot:10-port:26),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS20230H05,Transceiver(slot:10-port:27),Transceiver(slot:10-port:27),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS20230GY6,Transceiver(slot:10-port:28),Transceiver(slot:10-port:28),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS2222092M,Transceiver(slot:10-port:29),Transceiver(slot:10-port:29),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS2222093C,Transceiver(slot:10-port:30),Transceiver(slot:10-port:30),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,FNS22220985,Transceiver(slot:10-port:31),Transceiver(slot:10-port:31),
HQ-7000-01-ADMIN,10.0.145.123,SFP/Transceiver,SFP-10G-SR,ECL13310208,Transceiver(slot:10-port:44),Transceiver(slot:10-port:44),
HQ-7000-02-ADMIN,10.0.145.124,Chassis,N7K-C7010,JAF1429DSFM,Nexus7000 C7010 (10 Slot) Chassis,Nexus7000 C7010 (10 Slot) Chassis,Standalone
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-F312FQ-25,JAE191207AJ,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-SUP2E,JAF1827ARRJ,Supervisor Module-2,Supervisor Module-2,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-SUP2E,JAF1827ASAR,Supervisor Module-2,Supervisor Module-2,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-F312FQ-25,JAE182305LE,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-F312FQ-25,JAE182305MB,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-F248XP-25E,JAF1827AHDM,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-F248XP-25E,JAF1827AHFT,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-C7010-FAB-2,JAF1828ANMR,Fabric card module,Fabric card module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-C7010-FAB-2,JAF1828ANRQ,Fabric card module,Fabric card module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-C7010-FAB-2,JAF1828ANRM,Fabric card module,Fabric card module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-C7010-FAB-2,JAF1827ANPS,Fabric card module,Fabric card module,
HQ-7000-02-ADMIN,10.0.145.124,Module,N7K-C7010-FAB-2,JAF1828ANNG,Fabric card module,Fabric card module,
HQ-7000-02-ADMIN,10.0.145.124,Power Supply,N7K-AC-7.5KW-US,DTM1322005M,N7K-AC-7.5KW-US PS-1,PowerSupply-1,
HQ-7000-02-ADMIN,10.0.145.124,Power Supply,N7K-AC-7.5KW-US,DTM172701SU,N7K-AC-7.5KW-US PS-2,PowerSupply-2,
HQ-7000-02-ADMIN,10.0.145.124,Fan,N7K-C7010-FAN-S,FOX1435XAK3,Fan Module-1,Fan Module-1,
HQ-7000-02-ADMIN,10.0.145.124,Fan,N7K-C7010-FAN-S,FOX1435XAPN,Fan Module-2,Fan Module-2,
HQ-7000-02-ADMIN,10.0.145.124,Fan,N7K-C7010-FAN-F,FOX1431XBRV,Fan Module-3,Fan Module-3,
HQ-7000-02-ADMIN,10.0.145.124,Fan,N7K-C7010-FAN-F,FOX1431XBJZ,Fan Module-4,Fan Module-4,
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR4,JFQ202120BB,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U627,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR4,FIW2020004J,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR4,JFQ202020KE,Transceiver(slot:1-port:5),Transceiver(slot:1-port:5),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR4,JFQ2021205E,Transceiver(slot:1-port:7),Transceiver(slot:1-port:7),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR4,AVP1939S3PE,Transceiver(slot:1-port:9),Transceiver(slot:1-port:9),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR4,AVP2017S088,Transceiver(slot:1-port:11),Transceiver(slot:1-port:11),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S0EF,Transceiver(slot:7-port:1),Transceiver(slot:7-port:1),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24Z,Transceiver(slot:7-port:2),Transceiver(slot:7-port:2),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S0EE,Transceiver(slot:7-port:3),Transceiver(slot:7-port:3),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U62A,Transceiver(slot:7-port:4),Transceiver(slot:7-port:4),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24X,Transceiver(slot:7-port:5),Transceiver(slot:7-port:5),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S0EK,Transceiver(slot:7-port:7),Transceiver(slot:7-port:7),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1815S0EN,Transceiver(slot:7-port:8),Transceiver(slot:7-port:8),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S29Y,Transceiver(slot:7-port:9),Transceiver(slot:7-port:9),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U70T,Transceiver(slot:7-port:10),Transceiver(slot:7-port:10),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4J7,Transceiver(slot:7-port:11),Transceiver(slot:7-port:11),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U782,Transceiver(slot:7-port:12),Transceiver(slot:7-port:12),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S0EG,Transceiver(slot:8-port:1),Transceiver(slot:8-port:1),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24W,Transceiver(slot:8-port:2),Transceiver(slot:8-port:2),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S0EC,Transceiver(slot:8-port:3),Transceiver(slot:8-port:3),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24V,Transceiver(slot:8-port:5),Transceiver(slot:8-port:5),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24N,Transceiver(slot:8-port:7),Transceiver(slot:8-port:7),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4JB,Transceiver(slot:8-port:9),Transceiver(slot:8-port:9),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U71C,Transceiver(slot:8-port:10),Transceiver(slot:8-port:10),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4J8,Transceiver(slot:8-port:11),Transceiver(slot:8-port:11),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0Z7,Transceiver(slot:8-port:12),Transceiver(slot:8-port:12),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL1412005N,Transceiver(slot:9-port:1),Transceiver(slot:9-port:1),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL133102M1,Transceiver(slot:9-port:5),Transceiver(slot:9-port:5),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL133100PG,Transceiver(slot:9-port:6),Transceiver(slot:9-port:6),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL133102PF,Transceiver(slot:9-port:9),Transceiver(slot:9-port:9),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL1412010Y,Transceiver(slot:9-port:10),Transceiver(slot:9-port:10),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,GLC-SX-MMD,OPM21310Q83,Transceiver(slot:9-port:14),Transceiver(slot:9-port:14),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ACP271604S4,Transceiver(slot:9-port:15),Transceiver(slot:9-port:15),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ACP28020BTX,Transceiver(slot:9-port:16),Transceiver(slot:9-port:16),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-LR,ECL1523017U,Transceiver(slot:9-port:20),Transceiver(slot:9-port:20),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS17251GEB,Transceiver(slot:9-port:25),Transceiver(slot:9-port:25),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS17251XC1,Transceiver(slot:9-port:26),Transceiver(slot:9-port:26),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,JUR2020G1LG,Transceiver(slot:9-port:27),Transceiver(slot:9-port:27),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,AVD2123AG32,Transceiver(slot:9-port:28),Transceiver(slot:9-port:28),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS22211BQM,Transceiver(slot:9-port:29),Transceiver(slot:9-port:29),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS222209CT,Transceiver(slot:9-port:30),Transceiver(slot:9-port:30),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS222206GV,Transceiver(slot:9-port:31),Transceiver(slot:9-port:31),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL141104JP,Transceiver(slot:10-port:1),Transceiver(slot:10-port:1),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,SPC141103DL,Transceiver(slot:10-port:2),Transceiver(slot:10-port:2),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL133100PA,Transceiver(slot:10-port:3),Transceiver(slot:10-port:3),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,SPC141103DA,Transceiver(slot:10-port:5),Transceiver(slot:10-port:5),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL133101US,Transceiver(slot:10-port:6),Transceiver(slot:10-port:6),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL141104F2,Transceiver(slot:10-port:7),Transceiver(slot:10-port:7),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL1412005G,Transceiver(slot:10-port:9),Transceiver(slot:10-port:9),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS17251GDV,Transceiver(slot:10-port:19),Transceiver(slot:10-port:19),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS17251GNZ,Transceiver(slot:10-port:20),Transceiver(slot:10-port:20),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,JUR18420AG8,Transceiver(slot:10-port:21),Transceiver(slot:10-port:21),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,JUR184119BE,Transceiver(slot:10-port:22),Transceiver(slot:10-port:22),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,JUR184114E4,Transceiver(slot:10-port:23),Transceiver(slot:10-port:23),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS17251GE5,Transceiver(slot:10-port:25),Transceiver(slot:10-port:25),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL1331020F,Transceiver(slot:10-port:26),Transceiver(slot:10-port:26),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS20230BJL,Transceiver(slot:10-port:27),Transceiver(slot:10-port:27),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS212509SE,Transceiver(slot:10-port:28),Transceiver(slot:10-port:28),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS222203NS,Transceiver(slot:10-port:29),Transceiver(slot:10-port:29),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS22211AQC,Transceiver(slot:10-port:30),Transceiver(slot:10-port:30),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,FNS22211ANU,Transceiver(slot:10-port:31),Transceiver(slot:10-port:31),
HQ-7000-02-ADMIN,10.0.145.124,SFP/Transceiver,SFP-10G-SR,ECL133104WZ,Transceiver(slot:10-port:44),Transceiver(slot:10-port:44),
HQ-7000-01-EDGE,10.0.145.2,Chassis,N7K-C7010,TBM13322374,Nexus7000 C7010 (10 Slot) Chassis,Nexus7000 C7010 (10 Slot) Chassis,Standalone
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-F312FQ-25,JAE191207AK,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-SUP2E,JAF1825AQAN,Supervisor Module-2,Supervisor Module-2,
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-SUP2E,JAF1827ARNH,Supervisor Module-2,Supervisor Module-2,
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-F312FQ-25,JAE184905NJ,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-F312FQ-25,JAE182305KD,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-F248XP-25E,JAF1827AHFJ,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-01-EDGE,10.0.145.2,Module,N7K-F248XP-25E,JAF1827AHET,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
